sample_id,scenario_type,target_parent_asin,candidate_count_turn_1,recommendation_count_turn_1,ask_attribute_turn_1,recommendations_turn_1,target_survives_turn_1,intent_epoch_turn_1,hit,first_hit_turn,best_rank,actually_reached_turn_10,surviving_parent_asins_turn_10,exactly_10_survivors_turn_10,at_most_10_survivors_turn_10,candidate_count_turn_2,recommendation_count_turn_2,ask_attribute_turn_2,recommendations_turn_2,target_survives_turn_2,intent_epoch_turn_2,candidate_count_turn_3,recommendation_count_turn_3,ask_attribute_turn_3,recommendations_turn_3,target_survives_turn_3,intent_epoch_turn_3,candidate_count_turn_4,recommendation_count_turn_4,ask_attribute_turn_4,recommendations_turn_4,target_survives_turn_4,intent_epoch_turn_4,candidate_count_turn_5,recommendation_count_turn_5,ask_attribute_turn_5,recommendations_turn_5,target_survives_turn_5,intent_epoch_turn_5,candidate_count_turn_6,recommendation_count_turn_6,ask_attribute_turn_6,recommendations_turn_6,target_survives_turn_6,intent_epoch_turn_6,candidate_count_turn_7,recommendation_count_turn_7,ask_attribute_turn_7,recommendations_turn_7,target_survives_turn_7,intent_epoch_turn_7,candidate_count_turn_8,recommendation_count_turn_8,ask_attribute_turn_8,recommendations_turn_8,target_survives_turn_8,intent_epoch_turn_8,candidate_count_turn_9,recommendation_count_turn_9,ask_attribute_turn_9,recommendations_turn_9,target_survives_turn_9,intent_epoch_turn_9,candidate_count_turn_10,recommendation_count_turn_10,ask_attribute_turn_10,recommendations_turn_10,target_survives_turn_10,intent_epoch_turn_10
public_0150,browsing,B07P6MPQY5,14,10,other,B01MYUM67T;B07G4GXDVD;B00AZO9Q4W;B00GRIOW5I;B0116LYM8C;B00R8I7PTG;B002B61ERE;B07W7W3M1V;B097QG31KD;B01DE4O9D2,True,0,True,2,1,False,3,False,True,3,3,,B07P6MPQY5;B00E9AOVX4;B083JSMQNC,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0151,browsing,B08CFNQNJK,47,10,feature,B013R0V8BE;B01J8WZC2Q;B000YDH5GU;B00BBM0RAO;B08CFNQNJK;B00I85XO34;B01N9U6OXG;B00WIUBFKE;B00NLLDH28;B007PBJJBI,True,0,True,1,5,False,47,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0152,buying,B000EQU0NW,289,10,other,B073ZB53PK;B005HZU6SO;B0002IC5IK;B013CFHJSK;B09M7BMDFC;B0183NVN6A;B0BQ6XY143;B00BLZWMG8;B00GN55U8S;B00N0IMUZC,True,0,True,2,1,False,1,False,True,1,1,,B000EQU0NW,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0153,browsing,B07BMJ77FR,382,10,feature,B07ZG4DZT4;B0751SYRFR;B004I5H0P6;B07G4MJMC2;B00ENHXFI0;B0C4F5WFWB;B001B78AH6;B00TI752ZY;B01L37BM1Y;B0042GI5DM,True,0,True,2,3,False,3,False,True,3,3,,B0B7B573SX;B0B784CMH9;B07BMJ77FR,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0154,buying,B00CYNKSTE,35,10,other,B01CF57RM6;B07H4N7BT9;B07F79CVQK;B01G3P0Y74;B07W37H54W;B000ATKB3C;B082P7KLHF;B01M252VTU;B0713S6R54;B094BGFS5R,True,0,True,2,1,False,1,False,True,1,1,,B00CYNKSTE,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0155,buying,B0C4VLWWYY,15,10,other,B00JDTBJ5O;B06XXJCVCR;B0B4MS9QNH;B0C4VLWWYY;B09HNJVPMH;B0731YKYCJ;B01GFK3ZQ4;B00591NYYE;B00HPWSJZY;B003TOAFPY,True,0,True,1,4,False,15,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0156,buying,B0C3KZXV4B,1,1,,B0C3KZXV4B,True,0,True,1,1,False,1,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0157,buying,B00BCHDM14,23,10,other,B098C95Z3T;B0728NXLCJ;B00GIOBNZI;B0746T3LWW;B0BQ1DSLKS;B07RX4JHCY;B07S17CJLF;B00YURVHAQ;B00Q7R0YXS;B07XTQ3Q4S,True,0,True,2,6,False,9,False,True,9,9,,B0728NXLCJ;B00Q7R0YXS;B00YURVHAQ;B0BQ1DSLKS;B00GIOBNZI;B00BCHDM14;B00SBXATWM;B07XTQ3Q4S;B000W8WMOM,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0158,browsing,B012ZM6RGQ,34,10,feature,B009V0E5I8;B019NIBGG6;B0892STXWY;B00840U882;B007QJ5OVS;B08FXR28VN;B00X0W8QA6;B01A87ZR66;B00NOQ34BE;B09LZ1P7X9,True,0,True,2,1,False,1,False,True,1,1,,B012ZM6RGQ,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0159,buying,B00UHLFR32,40,10,other,B08R61K9B9;B07P15RSD6;B008OL9HS8;B07JCGXVCW;B0751QQNLJ;B0156YEPZ0;B07P1523QR;B0939FH2D3;B07RDK5HLH;B002Q0X2F2,True,0,True,2,1,False,3,False,True,3,3,,B00UHLFR32;B0163HGZB6;B08KRHXZ45,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0160,buying,B01AAANF2Y,18,10,other,B08KNJ5ZM6;B0834HJ8TS;B01AAANF2Y;B0048CRFKY;B075ZQTV39;B08P4PSWTZ;B01CNCAMYQ;B006H23O0S;B07ZBC1249;B071CWNJWY,True,0,True,1,3,False,18,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0161,buying,B0B6N6TJ6V,389,10,other,B07BFNN3N4;B018NHGNZ2;B07BRL2J1D;B072V6ZZK9;B072V781RB;B07QC9MS2K;B07BXDP92P;B074XS11Z4;B07D45D6TJ;B07N278X27,True,0,True,2,1,False,11,False,False,11,10,color,B0B6N6TJ6V;B0CCV6544C;B08Z32GJRX;B0B7WWQW38;B09XVCFXY8;B07VV1RV62;B0BBMRV3TD;B0BW2Y7JNS;B0BHZLYX8P;B0C1YPPMQ1,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0162,browsing,B0B71JNMQY,591,10,other,B08RDQDRP1;B07BWCYQK4;B084GG69PT;B07QJ4NTFJ;B076ZGFS7D;B008RPPFJG;B07C743ML4;B086186Z3T;B01MU7NF2K;B074R8PC4W,True,0,True,2,1,False,1,False,True,1,1,,B0B71JNMQY,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0163,buying,B0834T68X3,62,10,other,B07BSZC2Q3;B082X3CM99;B08PCYWFBY;B01AH876SI;B07WMVBHLC;B078GTVCS6;B09HXZ22LF;B07QRPPL76;B09Y994VCL;B00UZ23FRI,True,0,True,2,1,False,1,False,True,1,1,,B0834T68X3,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0164,browsing,B0C61FG7GL,93,10,feature,B01MY9SDDE;B004PVSJUS;B00YZBKO10;B07DYLS8Z9;B019C30Z5K;B077GQW532;B000VVTCTI;B019O0A1Q4;B079LSDK7Y;B008OK8D6Q,True,0,True,2,1,False,23,False,False,23,10,other,B0C61FG7GL;B098NJJTYZ;B00MHZHVZ8;B07D6TQ7DK;B0B3189V5T;B07CRJRKZD;B07WYK9NXT;B018AKIC2Y;B001H5KB60;B09V2B592T,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0165,buying,B09XHSLX4X,48,10,other,B079LSDK7Y;B01CCOYMD2;B098NJJTYZ;B00YZBKO10;B078TDBHL9;B004PVSJUS;B0B3189V5T;B07S1C2MNK;B07CRJRKZD;B076PQ6FCM,True,0,True,4,1,False,1,False,True,48,10,color,B01CCOYMD2;B078TDBHL9;B098NJJTYZ;B0B3189V5T;B076PQ6FCM;B07141HM8F;B075DRYF14;B076BNX4YM;B074BC43M2;B00PHNKMPI,True,0,48,10,size,B01CCOYMD2;B078TDBHL9;B098NJJTYZ;B0B3189V5T;B076PQ6FCM;B07141HM8F;B075DRYF14;B076BNX4YM;B074BC43M2;B00PHNKMPI,True,0,1,1,,B09XHSLX4X,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0166,intent_override,B00IHW88W0,1,1,,B00IHW88W0,True,0,True,4,1,False,1,False,True,1,1,,B00IHW88W0,True,0,1,1,,B00IHW88W0,True,0,1,1,,B00IHW88W0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0167,browsing,B07357B79L,166,10,other,B08BLSKD2R;B01DTD0BXU;B098NRHGMZ;B085VK9944;B099J5YWNQ;B0B4HG1H5D;B09TQFV6DW;B08QN2R6P9;B08ML8YGDZ;B08GG2F647,True,0,True,2,2,False,17,False,False,17,10,material,B095P8283H;B07357B79L;B07BKLH9PB;B096VWSCZG;B07F7485QV;B0925MMXXY;B08MNJBPMS;B09FT7XZSV;B0B5HLH1DB;B095LJ53TW,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0168,buying,B08YYHDJD1,1,1,,B08YYHDJD1,True,0,True,1,1,False,1,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0169,boundary,B0829R9M5G,319,10,other,B003ZV2HES;B0033WRRSK;B09WTM3QKQ;B076XXT4JN;B07654QV8W;B009S65C7S;B07CRQ6SZF;B09B7D53S2;B001CUM7US;B073XL21MV,True,0,True,3,1,False,1,False,True,319,10,material,B0778MX651;B01MYVJ74X;B071LK4V3L;B07654QV8W;B079ZJDL5S;B01MUBHNOR;B00Z5SEZXU;B00BZ9VP5E;B084P5KDM4;B00EB13TNO,True,0,1,1,,B0829R9M5G,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0170,browsing,B08LRQX5RH,109,10,feature,B07CMLJCT7;B08WPHLH1Y;B074ZPS5K1;B06XH7PDZL;B00178V4Z4;B07GC6YMC4;B07K4SSXCT;B0073ZNPNY;B072XXNSRS;B008X2BT7K,True,0,True,2,1,False,2,False,True,2,2,,B08LRQX5RH;B07R1ZVV4Z,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0171,buying,B0BFVFFHKS,48,10,other,B0BFVFFHKS;B07C4SDKWK;B09JJYFXBN;B082R1852R;B07VCZL719;B00CRLN7SW;B09PDV687N;B08DF9F8KG;B09Q5T3D67;B087N9QRFS,True,0,True,1,1,False,48,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0172,browsing,B0829PZGBB,1017,10,other,B003UUITHS;B07KJRVZN4;B06VSJ5QBR;B00DQZ7JEQ;B008I61BL0;B071VCTWLY;B00L1W8P4E;B0B136Z5FN;B005BBTKQI;B00QJ19FEQ,True,0,True,2,5,False,14,False,False,14,10,feature,B0BTMNNMSH;B0BY9GY9DS;B09N4S7XXK;B01N7KLQ9U;B0829PZGBB;B0BSMJDZH7;B0C62X675S;B0728LDBKL;B01A9IO7LA;B07L14F3V4,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0173,browsing,B07THT4G8N,168,10,other,B07RBP5DR9;B07PHP9Z7H;B071J8986T;B07N5LRNCD;B08RNC8FR7;B08RNDPGBF;B08CV5Z8Y6;B07DJZ5XR4;B07S1Y4BYV;B00YB1G40Y,True,0,True,2,6,False,20,False,False,20,10,material,B081PTT6MW;B07S91JX96;B08RNC8FR7;B08RNDPGBF;B071R1YVS3;B07THT4G8N;B07P9HSC8R;B07TKVRMNN;B07QQ11P6M;B07PJRQSN3,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0174,buying,B0794VPVBH,79,10,other,B082N4XNWS;B07111P7Q7;B07SF6X8N2;B0BY2J9B43;B07T5K299W;B08359C12J;B08C34HQW1;B00HZHTXZE;B09GT64JCG;B07F2XGDP5,True,0,False,,,True,14,False,False,14,10,color,B00F4O2QC2;B09GT64JCG;B010O2S2JO;B015HQH8II;B079JJXSSN;B00HZHTXZE;B01HVLWJ7M;B079JGHJN3;B0892N8LG2;B00MRQWSWI,True,0,14,10,size,B00F4O2QC2;B09GT64JCG;B010O2S2JO;B015HQH8II;B079JJXSSN;B00HZHTXZE;B01HVLWJ7M;B079JGHJN3;B0892N8LG2;B00MRQWSWI,True,0,14,10,budget,B00F4O2QC2;B09GT64JCG;B010O2S2JO;B00HZHTXZE;B015HQH8II;B079JJXSSN;B01HVLWJ7M;B079JGHJN3;B0892N8LG2;B00MRQWSWI,True,0,14,10,brand,B00F4O2QC2;B09GT64JCG;B010O2S2JO;B00HZHTXZE;B015HQH8II;B079JJXSSN;B01HVLWJ7M;B079JGHJN3;B0892N8LG2;B00MRQWSWI,True,0,14,10,,B00F4O2QC2;B09GT64JCG;B010O2S2JO;B00HZHTXZE;B015HQH8II;B079JJXSSN;B01HVLWJ7M;B079JGHJN3;B0892N8LG2;B00MRQWSWI,True,0,14,10,,B00F4O2QC2;B09GT64JCG;B0892N8LG2;B015HQH8II;B00HZHTXZE;B01HVLWJ7M;B079JGHJN3;B00MRQWSWI;B01EKDRVIG;B079JJXSSN,True,0,14,10,,B00F4O2QC2;B09GT64JCG;B0892N8LG2;B015HQH8II;B00HZHTXZE;B01HVLWJ7M;B079JGHJN3;B00MRQWSWI;B01EKDRVIG;B079JJXSSN,True,0,14,10,,B00F4O2QC2;B09GT64JCG;B0892N8LG2;B015HQH8II;B00HZHTXZE;B01HVLWJ7M;B079JGHJN3;B00MRQWSWI;B01EKDRVIG;B079JJXSSN,True,0,14,10,,B00F4O2QC2;B09GT64JCG;B0892N8LG2;B015HQH8II;B00HZHTXZE;B01HVLWJ7M;B079JGHJN3;B00MRQWSWI;B01EKDRVIG;B079JJXSSN,True,0
public_0175,browsing,B07D5M61T2,127,10,feature,B00JWLW92A;B084ZXDTDG;B0159UISM2;B0721DQKRL;B005RD7GIO;B07T3R688T;B00AFVQ6CA;B077SQ1BB5;B08HN2VN8C;B07D6PSKH7,True,0,True,3,5,False,9,False,True,26,10,other,B077BCY84G;B07D6PSKH7;B09TSLQ3B5;B01N1939S1;B01LMZ9GCO;B01LMZ9JQC;B09N6S5VY6;B0BGR4YMDG;B01HNDRVV2;B00FS6ZYFW,True,0,9,9,,B01LMZ9GCO;B01LMZ9JQC;B09TSLQ3B5;B01KGE19W2;B07D5M61T2;B07MP1PC6N;B074JMBV4Q;B074JMTF2Z;B0788BN8FD,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0176,browsing,B0C3MKNZJN,26,10,other,B0BQV38Y16;B00RRK8EQI;B07LH9GP95;B0C3MKNZJN;B07N9MNZ8N;B07F71PP3S;B07MTQRY6M;B00NQ6L0UE;B0B56SVFRZ;B09J55BZJH,True,0,True,1,4,False,26,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0177,intent_override,B07HV9WW6Q,24,10,other,B07T28W298;B01MATJ9JR;B095P4535J;B07H3LZ41R;B08JYD49HJ;B07HJBJT32;B07QQVGHGP;B07B664JJR;B07HV9WW6Q;B07GFQV6X9,True,0,True,6,1,False,4,False,True,1,1,,B07HV9WW6Q,True,0,1,1,,B07HV9WW6Q,True,0,39,10,material,B07QS3H343;B08L4FLRDT;B01M4LKWKR;B07D7TSSWN;B010MHPI9I;B08RCHDHPS;B07W22CK5Q;B078NCMJ38;B06XXT4GK1;B07LCHB8V6,True,1,39,10,feature,B07QS3H343;B08L4FLRDT;B01M4LKWKR;B07D7TSSWN;B010MHPI9I;B08RCHDHPS;B07W22CK5Q;B078NCMJ38;B06XXT4GK1;B07LCHB8V6,True,1,4,4,,B07HV9WW6Q;B07QQVGHGP;B095P4535J;B07HJBJT32,True,1,,,,,,,,,,,,,,,,,,,,,,,,
public_0178,buying,B01FWQ8NH8,1069,10,other,B07XFZQZ2L;B072BJGWL6;B09L6NWTX1;B073VJVGYD;B07BYLJ2T7;B00IDETSIU;B08CQ8GSXW;B07HSX1T5M;B07CM36TVQ;B019181M1W,True,0,True,2,10,False,18,False,False,18,10,size,B01EVI2CMK;B009JST33O;B07BYWL7DN;B00GNJX4BE;B08CSNSC9K;B09FVNRCGT;B07P7HZ7P4;B01LYVWC3D;B0BRTLG26L;B01FWQ8NH8,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0179,buying,B08JK818ZD,222,10,other,B010P0AAJ0;B095XX57RS;B08JK818ZD;B076SC6NV7;B00VQKEG08;B07R8T13VC;B07BBH2R9M;B01MZ0I3RE;B01JRU0GLQ;B01N0XI8NO,True,0,True,1,3,False,222,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0180,boundary,B01HSMYV8E,1017,10,other,B003UUITHS;B07KJRVZN4;B06VSJ5QBR;B00DQZ7JEQ;B008I61BL0;B071VCTWLY;B00L1W8P4E;B0B136Z5FN;B005BBTKQI;B00QJ19FEQ,True,0,True,3,4,False,5,False,True,1017,10,feature,B00353612U;B00BUWA5KM;B017M0N1L0;B0B136Z5FN;B003UUITHS;B072Z71QL6;B009ZPW158;B003EED8CQ;B003FZGDVM;B0BG6C6T4F,True,0,5,5,,B009ZDEM66;B00A64F6U4;B00GK61KXY;B01HSMYV8E;B01BLYDSFW,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0181,browsing,B08M3WKDFJ,84,10,other,B08G89YHLV;B093KK7BRQ;B07L49L275;B09JWDBL19;B08JQ7NSLL;B08M3WKDFJ;B08DHD4Y6B;B08Q473BW5;B093NVYM9F;B0C24PB7HR,True,0,True,1,6,False,84,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0182,browsing,B0C5XBLB2P,32,10,feature,B01AAH27US;B07L6LHFB9;B0C5XBLB2P;B07CLDFLG4;B082KKFMW5;B083NBMV6W;B07H8W9MW7;B009S01Y5I;B095MR3G59;B084ZGW146,True,0,True,1,3,False,32,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0183,intent_override,B07Z2KSZR3,8,8,,B07Z2KSZR3;B0721X787V;B07KGMVKL4;B07X7MWWQ7;B00DJ1XQ26;B07DQN9FDR;B08L8JF923;B08LLBZM94,True,0,True,4,3,False,33,False,False,8,8,,B07Z2KSZR3;B0721X787V;B07KGMVKL4;B07X7MWWQ7;B00DJ1XQ26;B07DQN9FDR;B08L8JF923;B08LLBZM94,True,0,8,8,,B07Z2KSZR3;B0721X787V;B07KGMVKL4;B07X7MWWQ7;B00DJ1XQ26;B07DQN9FDR;B08L8JF923;B08LLBZM94,True,0,33,10,other,B09HXN7ZJ5;B0741RZYMP;B07Z2KSZR3;B0B3JBJB9W;B07FNNZTP9;B0B1DRXCCK;B07KZJMLMX;B0B8227GB9;B07R7FFSJH;B07X7MWWQ7,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0184,browsing,B0BWLFCTTF,522,10,other,B008OJLGAM;B06VVQ5YYD;B00GR28I18;B077N7MSWV;B00DBT21JU;B09JVPNMLM;B091KGNSL6;B09T4ML9KT;B00K5AYSHQ;B01BDT5OW0,True,0,True,2,1,False,6,False,True,6,6,,B0BWLFCTTF;B0072Z50VA;B085FQPRF7;B07H7215PV;B004KDXE1A;B01NCQWMNU,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0185,buying,B0BCW4QKV5,14,10,other,B08TC99S9T;B09ZDZ3ZZJ;B005H4YCDA;B0BCW4QKV5;B07L8RC2B8;B00VSKWQLM;B0725R1DTR;B005GVBU2K;B00R56FD7W;B0176YUJ1M,True,0,True,1,4,False,14,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0186,intent_override,B07XPLHXC1,1,1,,B07XPLHXC1,True,0,True,4,1,False,1,False,True,1,1,,B07XPLHXC1,True,0,109,10,other,B0058XRN1S;B00ETI2IQS;B00H3IV37Q;B005AMPVJ8;B00GUG4NS8;B00H3J8ZGW;B00HHZ4CFK;B00HHZ4HDC;B00FJC11ZM;B01HWZFF2I,True,1,1,1,,B07XPLHXC1,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0187,boundary,B000GQ1F3O,665,10,feature,B07BFT1Q8G;B002HJ21TK;B089WBHSNC;B085L3NL16;B07F8V5YDK;B00LLNKFDW;B093X19RH4;B07F8ZFMHB;B01H7835O0;B077KFN2NL,True,0,True,4,1,False,1,False,True,665,10,other,B001E5DH2I;B09NPHF9M6;B00LLNKFDW;B075ZZFQJ2;B002HJ21TK;B00IST0P14;B08M9MJ4BZ;B0094WK1X6;B07QDS7WKZ;B0BBQS1N1S,True,0,211,10,material,B00COGB1HY;B011BNVBFM;B009G3SVIU;B001BO3HQ8;B007E5BQDY;B00ZVRF7N2;B005MKGUXY;B00HLWR5S0;B007BJPLAC;B002OHE4D6,True,0,1,1,,B000GQ1F3O,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0188,buying,B0B5ZS2J2W,147,10,other,B07HMKQF1M;B0836L7R8T;B082DN5WRT;B07PFG3CGQ;B085G1949N;B0B4F9HBJX;B00HBHJYF2;B0054317NM;B07G5KNZJN;B07C271N4W,True,0,True,2,1,False,1,False,True,1,1,,B0B5ZS2J2W,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0189,buying,B0C614ZPK3,27,10,other,B06XX6CDS4;B0783R99CQ;B00SUXA8ZG;B0821ZDQB1;B08VDBVSQZ;B07JNFZVQP;B09QT74D6R;B08429V9RQ;B091G1SZQF;B00R9EPJLK,True,0,True,2,1,False,1,False,True,1,1,,B0C614ZPK3,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0190,buying,B01MQUDPPO,14,10,other,B078XJN2ZS;B07QMS8TX8;B0082153QU;B01MQUDPPO;B00UYE32DO;B01FON9H5G;B07MR3H7H1;B07KJHJJJ8;B01N7TWD24;B01CFX0G3K,True,0,True,1,4,False,14,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0191,browsing,B083TB1NDK,26,10,other,B00CLFDT2S;B07HB9KXBM;B07BMDDFXM;B01853HFBU;B0091528P0;B004OW534S;B00RET7AS0;B077XQJT9Q;B00ZU5NPWA;B00JGBA5M2,True,0,True,2,1,False,1,False,True,1,1,,B083TB1NDK,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0192,boundary,B0C62MF2HV,132,10,other,B0084FN6IG;B088KLHRHW;B09FD4QDB3;B07FDB7GMZ;B01N76AD6A;B072M3292Y;B098D763TL;B01LNMDKLY;B0962V3P3F;B08CZ8BRZ3,True,0,True,3,1,False,1,False,True,132,10,feature,B088KLHRHW;B00ZFMIMUS;B00H9C93GY;B0962V3P3F;B01N76AD6A;B0084FN6IG;B01H7588IQ;B0925MM7CD;B01J2SFQYA;B00E0WNNN0,True,0,1,1,,B0C62MF2HV,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0193,buying,B07YM55NLW,34,10,other,B00FTBA2NU;B08BPB4WRR;B07KTZJ9Y6;B087CYHPYK;B08P97H3BD;B07YM55NLW;B07GWQW6V9;B01IZXYCRU;B07GW33SR5;B081SB5C7V,True,0,True,1,6,False,34,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0194,buying,B09WR1NZ48,93,10,other,B07B9NPFG5;B01GR9L2FY;B07CXN3GF3;B097NZPX2Y;B07SXDGQM1;B07536V973;B071RMZSVS;B00KOBOUYW;B0161ZC8FW;B07538P796,True,0,True,2,3,False,8,False,True,8,8,,B075D8GRHT;B07MVR31QJ;B09WR1NZ48;B01GR9L2FY;B07CT52HY2;B07SN26M1D;B01CZ2KY7Y;B07SKMNYGK,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0195,browsing,B072M4K5LF,681,10,other,B0C9QZMCG7;B07DCR67LV;B009DMDE3G;B07Q7ZM916;B079NQ4WVT;B07F1VQ3N6;B099DWNZWD;B08CDRTXL6;B07K2TQM3G;B0C74K6GL4,True,0,True,2,2,False,14,False,False,14,10,feature,B07YZQ4197;B072M4K5LF;B00KH7GUWS;B01LDZSY8K;B07MT7G75W;B01GYJJD7G;B07R8HT16F;B0823FSXN2;B016OXCUYU;B074PJ6LKS,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0196,browsing,B073T364MM,605,10,feature,B01AAANELG;B07T1WG5D2;B00ENHY35E;B07DGK57YG;B00ZM6R2IA;B07L6K3JN2;B005FP5JKG;B085VPNRMM;B007IL82FE;B07L6RZ6V4,True,0,True,2,1,False,1,False,True,1,1,,B073T364MM,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0197,intent_override,B07FDNP55K,1,1,,B07FDNP55K,True,0,True,4,1,False,1,False,True,1,1,,B07FDNP55K,True,0,1,1,,B07FDNP55K,True,0,1,1,,B07FDNP55K,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
public_0198,intent_override,B08K1ZJZ4N,120,10,other,B01MYSA7ZI;B08ZXTQC8P;B071NKZ4PK;B08F9XDQ9F;B09YCZSKRY;B079MC5DBR;B00IONC3VY;B08K1ZJZ4N;B0823CSFFS;B00JE8CXRM,True,0,True,5,1,False,2,False,True,7,7,,B08ZXTQC8P;B08F9XDQ9F;B09RJ3JG7M;B08K1ZJZ4N;B00JE8CXRM;B0BZRCYNCG;B018FSPJZE,True,0,7,7,,B08ZXTQC8P;B08F9XDQ9F;B09RJ3JG7M;B08K1ZJZ4N;B00JE8CXRM;B0BZRCYNCG;B018FSPJZE,True,0,147,10,feature,B07HMKQF1M;B085G1949N;B07K16566V;B082F9FYV2;B07HQDNK4W;B00X76FR3Y;B0836L7R8T;B08SBJ4HD6;B08F56D4DK;B071R2R57M,True,1,2,2,,B08K1ZJZ4N;B06Y16JRPV,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
