context_feature,item_feature,field_pair,positive_support,negative_support,learned_weight,absolute_weight
ctx:category=athletic sport sandals & slides,item:style=department: womens,category×style,72,6528,0.006146852858364582,0.006146852858364582
ctx:category=sleep & lounge sleep sets,item:popularity=6,category×popularity,24,2048,-0.0061463890597224236,0.0061463890597224236
ctx:category=medical scrub tops,item:popularity=5,category×popularity,40,2880,-0.006145607680082321,0.006145607680082321
ctx:category=hats & caps newsboy caps,item:material=wool,category×material,56,1600,-0.006145136430859566,0.006145136430859566
ctx:category=athletic dance,item:material=leather sole,category×material,24,576,0.006144724786281586,0.006144724786281586
ctx:category=hats & caps cowboy hats,item:rating=4.0,category×rating,40,1344,-0.006144586950540543,0.006144586950540543
ctx:category=women jackets,item:color=color: black,category×color,48,1536,-0.0061441445723176,0.0061441445723176
ctx:category=handbags & wallets totes,item:style=department: womens,category×style,104,9728,-0.006144018843770027,0.006144018843770027
ctx:feature=pull on closure,item:brand=cherokee,feature×brand,24,85192,0.006142745725810528,0.006142745725810528
ctx:category=jackets & coats fleece,item:popularity=5,category×popularity,64,2944,-0.006142355967313051,0.006142355967313051
ctx:category=bikinis sets,item:feature=lace up closure,category×feature,24,10048,-0.006140790414065123,0.006140790414065123
ctx:category=card cases & money organizers coin purses & pouches,item:popularity=5,category×popularity,24,1856,0.006140492856502533,0.006140492856502533
ctx:category=baby baby boys,item:popularity=1,category×popularity,40,1024,-0.00613984651863575,0.00613984651863575
ctx:category=accessories neckties,item:popularity=1,category×popularity,24,768,0.0061395661905407906,0.0061395661905407906
ctx:category=sets tracksuits,item:popularity=7,category×popularity,24,4288,-0.006137879565358162,0.006137879565358162
ctx:category=handbags & wallets shoulder bags,item:rating=4.0,category×rating,384,12928,-0.006137743126600981,0.006137743126600981
ctx:category=women shoes,item:brand=earth origins,category×brand,24,38784,0.006136530544608831,0.006136530544608831
ctx:feature=plastic frame,item:color=color: white,feature×color,25,4624,0.006135883741080761,0.006135883741080761
ctx:category=snow & rainwear rain jackets,item:rating=4.5,category×rating,40,576,-0.006135593634098768,0.006135593634098768
ctx:category=robes capes & jackets,item:feature=hand wash only,category×feature,24,1344,-0.006133650429546833,0.006133650429546833
ctx:material=cotton,item:brand=hue,material×brand,20,261232,-0.00613269442692399,0.00613269442692399
ctx:category=snow & rainwear rain jackets,item:popularity=1,category×popularity,24,576,0.00613208906725049,0.00613208906725049
ctx:category=shoes slippers,item:brand=homitem,category×brand,48,27904,-0.006131049245595932,0.006131049245595932
ctx:category=sweaters pullovers,item:brand=milumia,category×brand,32,19008,-0.0061300285160541534,0.0061300285160541534
ctx:category=jewelry accessories loose gemstones,item:popularity=2,category×popularity,40,1536,0.0061296625062823296,0.0061296625062823296
ctx:category=jewelry jewelry sets,item:price=20_35,category×price,88,5312,-0.0061292871832847595,0.0061292871832847595
ctx:category=jewelry pendants & coins,item:color=color: white,category×color,24,1728,0.006127970293164253,0.006127970293164253
ctx:category=fashion western,item:popularity=5,category×popularity,24,3648,-0.006127336993813515,0.006127336993813515
ctx:style=department: womens,item:color=color: purple,style×color,36,32528,-0.006125093903392553,0.006125093903392553
ctx:category=suiting & blazers suit sets,item:brand=tahari asl,category×brand,24,2048,-0.006124390289187431,0.006124390289187431
ctx:category=earrings stud,item:rating=2.5,category×rating,48,17600,-0.006124245002865791,0.006124245002865791
ctx:category=accessories buttons & pins,item:feature=imported,category×feature,24,3456,-0.0061236778274178505,0.0061236778274178505
ctx:category=clothing sets pant sets,item:material=100% polyester,category×material,80,10176,-0.006121974438428879,0.006121974438428879
ctx:category=accessories leg warmers,item:feature=pull on closure,category×feature,24,576,-0.006121283397078514,0.006121283397078514
ctx:category=card & id cases business card cases,item:rating=5.0,category×rating,56,1216,0.0061210813000798225,0.0061210813000798225
ctx:category=handbags & wallets shoulder bags,item:material=cotton,category×material,96,12928,-0.006119709461927414,0.006119709461927414
ctx:category=boots western,item:rating=4.5,category×rating,40,896,0.006119225174188614,0.006119225174188614
ctx:category=umbrellas stick umbrellas,item:feature=is discontinued by manufacturer: no,category×feature,24,1536,-0.006118226796388626,0.006118226796388626
ctx:category=active active hoodies,item:brand=peak velocity,category×brand,24,4288,0.0061172181740403175,0.0061172181740403175
ctx:category=sleep & lounge robes,"item:material=55% cotton, 45% polyester",category×material,24,9216,0.006116317585110664,0.006116317585110664
ctx:category=pendants & coins pendants only,item:popularity=2,category×popularity,120,4224,0.006112433969974518,0.006112433969974518
ctx:category=watches smartwatches,item:price=missing,category×price,32,384,0.006112333852797747,0.006112333852797747
ctx:category=athletic walking,item:material=leather,category×material,472,17280,-0.006111752707511187,0.006111752707511187
ctx:category=body jewelry piercing jewelry,item:popularity=1,category×popularity,40,960,0.006111016031354666,0.006111016031354666
ctx:category=active pants sweatpants,item:feature=is discontinued by manufacturer: no,category×feature,40,6912,-0.006109581328928471,0.006109581328928471
ctx:category=bracelets bangle,item:color=color: pink,category×color,32,7104,-0.006108001805841923,0.006108001805841923
ctx:category=sandals flip-flops,item:material=100% fabric,category×material,24,12224,0.006107749417424202,0.006107749417424202
ctx:category=active active hoodies,item:rating=5.0,category×rating,72,4288,0.006106572225689888,0.006106572225689888
ctx:category=socks calf socks,item:popularity=1,category×popularity,32,2752,-0.006105638109147549,0.006105638109147549
ctx:material=nylon,item:material=100% synthetic/nylon,material×material,25,51680,-0.00610527116805315,0.00610527116805315
ctx:category=women leggings,item:color=color: pink,category×color,24,13248,0.00610493216663599,0.00610493216663599
ctx:category=jackets & vests casual jackets,item:color=color: black,category×color,48,2368,-0.006103864870965481,0.006103864870965481
ctx:category=gloves & mittens cold weather gloves,item:feature=imported,category×feature,192,5952,-0.006103821098804474,0.006103821098804474
ctx:category=tees & blouses tunics,"item:material=60% polyester, 35% rayon, 5% spandex",category×material,56,26368,0.0061034755781292915,0.0061034755781292915
ctx:category=jackets & coats fleece,item:feature=hand wash only,category×feature,56,2944,-0.006103066261857748,0.006103066261857748
ctx:category=travel accessories packing organizers,item:material=fabric,category×material,56,2880,0.00610186904668808,0.00610186904668808
ctx:category=shoes & jewelry westlake,item:material=100% polyester,category×material,296,58944,-0.0061005521565675735,0.0061005521565675735
ctx:category=tops & tees t-shirts,item:popularity=6,category×popularity,120,32896,-0.006099986843764782,0.006099986843764782
ctx:category=bras sports bras,item:feature=pull on closure,category×feature,56,8448,-0.006099795922636986,0.006099795922636986
ctx:category=jackets & coats wool & blends,item:popularity=7,category×popularity,24,1408,-0.00609750859439373,0.00609750859439373
ctx:category=boys fashion hoodies & sweatshirts,item:price=10_20,category×price,40,1344,0.006097039673477411,0.006097039673477411
ctx:feature=100% synthetic,item:brand=sperry,feature×brand,25,37016,0.006096457131206989,0.006096457131206989
ctx:category=bras everyday bras,item:popularity=8,category×popularity,104,11968,-0.006095196586102247,0.006095196586102247
ctx:category=travel accessories luggage locks,item:color=color: black,category×color,24,448,-0.006094045005738735,0.006094045005738735
ctx:category=women costumes,item:rating=4.0,category×rating,48,960,-0.006093675270676613,0.006093675270676613
ctx:category=watch accessories repair tools & kits,item:popularity=4,category×popularity,32,1216,-0.006092260591685772,0.006092260591685772
ctx:material=100% leather,item:brand=fitflop,material×brand,23,29008,-0.006089663133025169,0.006089663133025169
ctx:category=accessories belt buckles,item:popularity=4,category×popularity,24,896,-0.006089521571993828,0.006089521571993828
ctx:category=necklaces chokers,item:color=color: white,category×color,32,3712,-0.00608940701931715,0.00608940701931715
ctx:category=sets tracksuits,item:popularity=5,category×popularity,40,4288,-0.006087391637265682,0.006087391637265682
ctx:category=rompers & overalls jumpsuits,item:color=color: blue,category×color,72,10176,0.006087254732847214,0.006087254732847214
ctx:category=men jeans,item:brand=amazon essentials,category×brand,32,5824,0.006087250541895628,0.006087250541895628
ctx:category=shorts casual,item:feature=zipper closure,category×feature,56,1536,0.006086881272494793,0.006086881272494793
ctx:category=handbags & wallets top-handle bags,item:popularity=5,category×popularity,56,5056,-0.00608342420309782,0.00608342420309782
ctx:category=scarves & wraps fashion scarves,item:material=polyester,category×material,192,6592,-0.006083226762712002,0.006083226762712002
ctx:category=women active,item:material=100% cotton,category×material,24,1152,0.006082788109779358,0.006082788109779358
ctx:category=fashion motorcycle,item:popularity=7,category×popularity,40,3392,0.006081916391849518,0.006081916391849518
ctx:feature=pull on closure,item:brand=carter's,feature×brand,25,85192,-0.006080694030970335,0.006080694030970335
ctx:category=suits & sport coats sport coats & blazers,item:popularity=4,category×popularity,32,2112,0.006080509629100561,0.006080509629100561
ctx:category=women pants,item:feature=button closure,category×feature,56,7424,-0.0060801454819738865,0.0060801454819738865
ctx:material=leather lining,item:rating=4.0,material×rating,45,1352,0.00607862276956439,0.00607862276956439
ctx:feature=imported,item:popularity=9,feature×popularity,616,137456,-0.00607797596603632,0.00607797596603632
ctx:category=outdoor & work snow & cold weather,"item:feature=shaft measures approximately 9"" from arch",category×feature,32,10944,0.006075950805097818,0.006075950805097818
ctx:category=panties bikinis,item:feature=pull on closure,category×feature,24,1088,-0.006075706798583269,0.006075706798583269
ctx:category=fashion combat,item:style=department: womens,category×style,80,5632,-0.006075635552406311,0.006075635552406311
ctx:material=polyester,item:brand=jumping beans,material×brand,20,227088,-0.0060751792043447495,0.0060751792043447495
ctx:category=wedding & engagement eternity rings,item:rating=4.0,category×rating,32,832,0.006075160577893257,0.006075160577893257
ctx:category=luggage suitcases,item:popularity=1,category×popularity,48,2624,-0.006074770353734493,0.006074770353734493
ctx:category=outdoor & work work & safety,item:feature=manmade sole,category×feature,24,2560,-0.0060746436938643456,0.0060746436938643456
ctx:category=jackets & coats vests,item:popularity=2,category×popularity,32,1472,-0.006074364297091961,0.006074364297091961
ctx:category=fashion motorcycle,item:popularity=5,category×popularity,40,3392,-0.006074238568544388,0.006074238568544388
ctx:category=work & utility shoes,item:popularity=9,category×popularity,48,6592,0.006072848103940487,0.006072848103940487
ctx:category=skirts & skorts active skirts,item:feature=machine wash,category×feature,24,1216,-0.006070523522794247,0.006070523522794247
ctx:category=sandals flats,item:brand=mephisto,category×brand,24,16320,-0.0060704555362463,0.0060704555362463
ctx:feature=imported,item:brand=converse,feature×brand,41,137456,-0.006069886032491922,0.006069886032491922
ctx:category=sleep & lounge bottoms,item:popularity=4,category×popularity,80,4352,-0.006068800576031208,0.006068800576031208
ctx:category=shoes fashion sneakers,item:color=color: gray,category×color,40,52544,-0.006067538633942604,0.006067538633942604
ctx:category=shoes sandals,"item:feature=heel measures approximately 3""",category×feature,24,30272,0.006066289730370045,0.006066289730370045
ctx:category=sleep & lounge nightgowns & sleepshirts,item:brand=amerimark,category×brand,64,8704,-0.006065564230084419,0.006065564230084419
ctx:category=military accessories,item:feature=hand wash only,category×feature,24,1408,-0.0060651106759905815,0.0060651106759905815
ctx:category=athletic bowling,item:color=color: black,category×color,40,1024,0.006064888089895248,0.006064888089895248
ctx:category=swim one pieces,item:popularity=2,category×popularity,24,1152,-0.006064030807465315,0.006064030807465315
ctx:category=jewelry necklaces,item:material=leather,category×material,120,15680,-0.00606259610503912,0.00606259610503912
ctx:category=women dresses,item:popularity=2,category×popularity,568,29888,0.0060624792240560055,0.0060624792240560055
ctx:category=handbag accessories handbag hangers,item:popularity=3,category×popularity,24,704,0.006061408668756485,0.006061408668756485
ctx:feature=chiffon,item:popularity=5,feature×popularity,22,1408,0.006060771178454161,0.006060771178454161
ctx:category=women wigs,item:popularity=1,category×popularity,64,3776,-0.006059609819203615,0.006059609819203615
ctx:category=hats & caps rain hats,item:price=missing,category×price,24,256,-0.006058087106794119,0.006058087106794119
ctx:category=swimsuits & cover ups cover-ups,item:popularity=5,category×popularity,112,8192,-0.006057928781956434,0.006057928781956434
ctx:feature=composite frame,item:feature=non-polarized,feature×feature,72,1312,0.006055912002921104,0.006055912002921104
ctx:material=fabric,"item:feature=heel measures approximately 0.25""",material×feature,25,81896,0.006048340350389481,0.006048340350389481
ctx:category=running road running,item:feature=shaft measures approximately low-top from arch,category×feature,128,27008,-0.0060483235865831375,0.0060483235865831375
ctx:category=rings statement,item:feature=made in china,category×feature,24,12416,-0.006047412753105164,0.006047412753105164
ctx:category=accessories hats & caps,item:rating=5.0,category×rating,320,9536,0.00604625791311264,0.00604625791311264
ctx:category=tops tees,item:popularity=1,category×popularity,72,2688,-0.006044263485819101,0.006044263485819101
ctx:category=tees & blouses t-shirts,"item:material=65% cotton, 35% polyester",category×material,24,35136,0.006040644366294146,0.006040644366294146
ctx:category=watches wrist watches,item:brand=puma,category×brand,40,54080,-0.006039580795913935,0.006039580795913935
ctx:material=cotton,item:feature=machine washable,material×feature,20,261232,0.006039156578481197,0.006039156578481197
ctx:category=tops tees,item:popularity=5,category×popularity,32,2688,-0.0060362317599356174,0.0060362317599356174
ctx:category=luggage tags & handle wraps luggage tags,item:rating=4.5,category×rating,64,1984,-0.0060341935604810715,0.0060341935604810715
ctx:material=rayon,item:color=color: grey,material×color,30,22920,0.006034096237272024,0.006034096237272024
ctx:category=shoes loafers,item:rating=4.5,category×rating,48,1472,0.006032783072441816,0.006032783072441816
ctx:category=shirts t-shirts,item:brand=the goozler,category×brand,48,68480,0.0060325805097818375,0.0060325805097818375
ctx:category=clothing sets pant sets,item:feature=hand wash only,category×feature,240,10176,0.0060315742157399654,0.0060315742157399654
ctx:feature=ball closure,item:rating=4.0,feature×rating,36,688,0.006029156967997551,0.006029156967997551
ctx:category=medical scrub tops,item:color=color: blue,category×color,56,2880,0.006029036361724138,0.006029036361724138
ctx:category=shoes mules & clogs,item:color=color: brown,category×color,88,14464,0.006025958806276321,0.006025958806276321
ctx:category=handbags & wallets satchels,item:feature=is discontinued by manufacturer: no,category×feature,64,3456,-0.00602462375536561,0.00602462375536561
ctx:category=clothing sets skirt sets,item:rating=4.0,category×rating,24,960,-0.0060234712436795235,0.0060234712436795235
ctx:category=shirts casual button-down shirts,item:popularity=8,category×popularity,72,15296,-0.006022796966135502,0.006022796966135502
ctx:category=men shirts,item:rating=5.0,category×rating,48,1728,-0.006021300330758095,0.006021300330758095
ctx:category=shoes flats,item:brand=aerosoles,category×brand,32,30464,-0.00602106936275959,0.00602106936275959
ctx:material=polyester,item:feature=clip closure,material×feature,20,227088,0.006018226034939289,0.006018226034939289
ctx:category=jewelry necklaces & pendants,item:price=missing,category×price,40,384,-0.006017045117914677,0.006017045117914677
ctx:category=shoes athletic,item:material=100% leather,category×material,24,1984,0.00601668655872345,0.00601668655872345
ctx:category=jackets & vests casual jackets,item:rating=4.0,category×rating,96,2368,-0.006016664672642946,0.006016664672642946
ctx:category=outdoor & work snow & cold weather,item:brand=salomon,category×brand,24,10944,0.006016314495354891,0.006016314495354891
ctx:category=men shoes,item:brand=fila,category×brand,24,18880,0.006016199477016926,0.006016199477016926
ctx:category=shoes pumps,"item:feature=heel measures approximately 4.75""",category×feature,24,33024,0.006014920771121979,0.006014920771121979
ctx:material=cotton,item:brand=unknown,material×brand,35,261232,0.0060145133174955845,0.0060145133174955845
ctx:category=shirts tank tops,item:rating=4.5,category×rating,32,768,-0.00601394847035408,0.00601394847035408
ctx:category=dresses work,"item:material=95% polyester, 5% elastane",category×material,56,5760,0.0060135130770504475,0.0060135130770504475
ctx:category=rings statement,item:brand=amazon collection,category×brand,192,12416,0.006009367294609547,0.006009367294609547
ctx:category=shoes loafers & slip-ons,item:brand=stacy adams,category×brand,56,33856,0.006008505821228027,0.006008505821228027
ctx:category=women masks,item:popularity=4,category×popularity,56,3072,-0.006006150972098112,0.006006150972098112
ctx:category=umbrellas stick umbrellas,item:popularity=2,category×popularity,40,1536,-0.006003176793456078,0.006003176793456078
ctx:category=women pants & capris,item:price=missing,category×price,80,704,-0.006003066431730986,0.006003066431730986
ctx:category=handbags & wallets shoulder bags,item:brand=kavu,category×brand,24,12928,-0.0060030072927474976,0.0060030072927474976
ctx:category=boots ankle & bootie,item:feature=is discontinued by manufacturer: no,category×feature,128,19072,-0.0060026440769433975,0.0060026440769433975
ctx:category=sets active tracksuits,item:rating=4.0,category×rating,88,2432,-0.005999767687171698,0.005999767687171698
ctx:category=clothing sets short sets,item:material=cotton blend,category×material,72,4288,0.005999390967190266,0.005999390967190266
ctx:category=men jeans,item:popularity=3,category×popularity,48,5824,0.0059982226230204105,0.0059982226230204105
ctx:material=polyester,item:material=polyester cotton,material×material,20,227088,-0.005997584667056799,0.005997584667056799
ctx:category=shoe care & accessories shoe horns & boot jacks,item:price=missing,category×price,24,448,-0.005996770225465298,0.005996770225465298
ctx:feature=rubber sole,item:popularity=2,feature×popularity,1767,80712,-0.005995199084281921,0.005995199084281921
ctx:feature=button closure,item:popularity=8,feature×popularity,141,27600,-0.005994757637381554,0.005994757637381554
ctx:category=food service chef jackets,item:price=10_20,category×price,24,576,0.005994284059852362,0.005994284059852362
ctx:category=fashion riding,"item:feature=heel measures approximately 1.25 inches""",category×feature,24,7744,0.005992370657622814,0.005992370657622814
ctx:category=sleep & lounge sets,item:popularity=10,category×popularity,24,14656,0.005991577636450529,0.005991577636450529
ctx:category=sunglasses & eyewear accessories sunglasses,item:feature=tri acetate cellulose lens,category×feature,48,26560,-0.005986836273223162,0.005986836273223162
ctx:category=jewelry anklets,item:popularity=2,category×popularity,64,3520,-0.005985000636428595,0.005985000636428595
ctx:category=boots mid-calf,item:brand=brinley co,category×brand,32,6784,0.00598478689789772,0.00598478689789772
ctx:category=shoes health care & food service,item:popularity=4,category×popularity,24,1024,-0.005984436720609665,0.005984436720609665
ctx:feature=100% suede,item:popularity=6,feature×popularity,60,5112,0.005984222516417503,0.005984222516417503
ctx:category=panties hipsters,"item:material=95% cotton, 5% spandex",category×material,48,1408,0.005982892122119665,0.005982892122119665
ctx:material=cotton,item:brand=pact,material×brand,25,261232,-0.005979761015623808,0.005979761015623808
ctx:category=rings stacking,item:rating=4.0,category×rating,48,1600,-0.005975486245006323,0.005975486245006323
ctx:category=running road running,item:material=nylon,category×material,104,27008,-0.005975309759378433,0.005975309759378433
ctx:category=boots mid-calf,item:feature=made in usa or imported,category×feature,32,6784,0.005975155625492334,0.005975155625492334
ctx:feature=100% man made,item:popularity=2,feature×popularity,25,1552,0.0059721944853663445,0.0059721944853663445
ctx:category=women one-piece suits,item:color=color: black,category×color,24,2240,0.005969603080302477,0.005969603080302477
ctx:category=tankinis sets,item:color=color: black,category×color,24,2240,-0.005965301301330328,0.005965301301330328
ctx:category=active shirts & tees tank tops,item:popularity=8,category×popularity,64,3840,0.00596195925027132,0.00596195925027132
ctx:category=thermal underwear tops,item:price=10_20,category×price,48,1472,0.00596107030287385,0.00596107030287385
ctx:category=sleep & lounge sleep bottoms,item:brand=intimo,category×brand,32,3392,0.00596039230003953,0.00596039230003953
ctx:feature=snap closure,item:popularity=8,feature×popularity,22,5632,0.0059593915939331055,0.0059593915939331055
ctx:material=leather,item:brand=bos. & co.,material×brand,25,223968,-0.005959091242402792,0.005959091242402792
ctx:category=jackets & coats fleece,item:popularity=7,category×popularity,48,2944,-0.0059550912119448185,0.0059550912119448185
ctx:category=boots knee-high,item:material=leather sole,category×material,40,5696,0.0059525310061872005,0.0059525310061872005
ctx:category=athletic fitness & cross-training,item:popularity=2,category×popularity,72,7360,-0.005951830185949802,0.005951830185949802
ctx:category=team sports basketball,item:popularity=4,category×popularity,64,5312,-0.005949478130787611,0.005949478130787611
ctx:category=luggage & travel gear travel duffels,item:color=color: pink,category×color,32,3968,0.005941960960626602,0.005941960960626602
ctx:category=suits & sport coats suits,item:color=color: black,category×color,40,2048,-0.005941309034824371,0.005941309034824371
ctx:category=novelty & more novelty,item:material=leather,category×material,48,9984,-0.005932665430009365,0.005932665430009365
ctx:category=athletic bowling,item:brand=dexter,category×brand,32,1024,0.005931241903454065,0.005931241903454065
ctx:category=handbags & wallets totes,"item:material=canvas,cotton",category×material,32,9728,0.005930428858846426,0.005930428858846426
ctx:category=scarves & wraps fashion scarves,item:rating=4.0,category×rating,200,6592,0.00593021884560585,0.00593021884560585
ctx:category=fashion chukka,item:rating=5.0,category×rating,32,2368,-0.005927191581577063,0.005927191581577063
ctx:category=women wigs,item:brand=forum novelties,category×brand,24,3776,-0.005926399026066065,0.005926399026066065
ctx:category=sweaters cardigans,item:brand=sidefeel,category×brand,24,16000,0.005925226025283337,0.005925226025283337
ctx:category=shoes loafers,item:color=color: blue,category×color,40,1472,0.0059245009906589985,0.0059245009906589985
ctx:category=boots chukka,"item:feature=heel measures approximately 1 inches""",category×feature,32,3008,0.005923167802393436,0.005923167802393436
ctx:category=special occasion accessories fascinators,item:feature=hand wash only,category×feature,48,1792,0.00592218479141593,0.00592218479141593
ctx:category=women gloves,item:rating=3.5,category×rating,24,768,0.005921671632677317,0.005921671632677317
ctx:category=thermal underwear tops,item:feature=machine wash,category×feature,32,1472,-0.005911028943955898,0.005911028943955898
ctx:material=leather,item:brand=saucony,material×brand,30,223968,0.005906082224100828,0.005906082224100828
ctx:material=fabric lining,item:rating=4.0,material×rating,20,520,0.005906041245907545,0.005906041245907545
ctx:material=polyester,"item:material=89% polyester, 11% spandex",material×material,20,227088,-0.005905198864638805,0.005905198864638805
ctx:category=bikinis tops,"item:material=82% nylon, 18% elastane",category×material,24,2688,0.00590492645278573,0.00590492645278573
ctx:category=dresses formal,item:feature=elastic closure,category×feature,24,6208,0.005904155317693949,0.005904155317693949
ctx:material=cotton,item:brand=scout + ro,material×brand,35,261232,0.005886504426598549,0.005886504426598549
ctx:category=jewelry earrings,item:popularity=6,category×popularity,24,5440,-0.005877882242202759,0.005877882242202759
ctx:category=shapewear bodysuits,item:popularity=4,category×popularity,40,1472,-0.0058748964220285416,0.0058748964220285416
ctx:category=swim briefs,item:rating=4.5,category×rating,24,384,-0.005871427711099386,0.005871427711099386
ctx:category=women accessories,item:price=10_20,category×price,48,3456,0.00586780346930027,0.00586780346930027
ctx:category=shoes loafers & slip-ons,item:material=leather sole,category×material,424,33856,0.005864857230335474,0.005864857230335474
ctx:category=suits & sport coats suits,item:brand=kenneth cole,category×brand,24,2048,-0.005864299833774567,0.005864299833774567
ctx:category=shoes fashion sneakers,item:brand=tommy hilfiger,category×brand,72,52544,-0.005863666068762541,0.005863666068762541
ctx:category=card cases & money organizers wallets,item:feature=bifold closure,category×feature,88,18560,0.00584631459787488,0.00584631459787488
ctx:category=women jeans,item:brand=miss me,category×brand,64,15424,-0.0058409408666193485,0.0058409408666193485
ctx:category=sandals platforms & wedges,item:feature=man made sole,category×feature,112,28800,0.005840491969138384,0.005840491969138384
ctx:feature=100% textile,item:popularity=7,feature×popularity,100,6328,0.005838077049702406,0.005838077049702406
ctx:category=shoes slippers,item:color=color: grey,category×color,144,27904,-0.005828280001878738,0.005828280001878738
ctx:category=tees & blouses tanks & camis,item:feature=made in the usa,category×feature,64,19200,0.005825570784509182,0.005825570784509182
ctx:category=hats & caps balaclavas,item:color=color: black,category×color,104,6272,0.005823052488267422,0.005823052488267422
ctx:category=swimsuits & cover ups cover-ups,item:rating=3.0,category×rating,80,8192,0.005819183308631182,0.005819183308631182
ctx:category=sunglasses & eyewear accessories replacement sunglass lenses,item:rating=3.5,category×rating,72,3072,0.005817386321723461,0.005817386321723461
ctx:category=active & performance shells,item:feature=machine wash,category×feature,24,1728,0.005813308991491795,0.005813308991491795
"ctx:material=92% nylon, 8% spandex",item:price=missing,material×price,42,400,-0.005813016090542078,0.005813016090542078
ctx:category=hiking & trekking hiking boots,item:color=color: brown,category×color,72,6784,0.005811937619000673,0.005811937619000673
ctx:category=tops tees & blouses,item:rating=3.5,category×rating,184,5120,-0.005809815134853125,0.005809815134853125
ctx:material=polyester,item:brand=dickies,material×brand,75,227088,-0.005809156224131584,0.005809156224131584
ctx:color=color: black,item:style=department: unisex-child,color×style,28,89864,-0.00580530846491456,0.00580530846491456
ctx:material=leather,item:feature=bifold closure,material×feature,65,223968,0.005805153399705887,0.005805153399705887
ctx:feature=machine wash,item:popularity=1,feature×popularity,995,51208,-0.005789108108729124,0.005789108108729124
ctx:material=polyester,item:brand=kilig,material×brand,20,227088,0.005781926680356264,0.005781926680356264
ctx:material=100% polyester,item:popularity=9,material×popularity,110,26376,0.005776303354650736,0.005776303354650736
ctx:material=polyester,item:brand=amazon essentials,material×brand,90,227088,0.0057643079198896885,0.0057643079198896885
ctx:category=sweaters pullovers,item:feature=100% cashmere,category×feature,64,19008,-0.0057626510970294476,0.0057626510970294476
ctx:material=polyester,item:brand=adidas,material×brand,365,227088,0.005753168370574713,0.005753168370574713
ctx:feature=hand wash only,item:rating=5.0,feature×rating,598,41424,-0.005743012297898531,0.005743012297898531
ctx:material=fabric,item:brand=roxy,material×brand,30,81896,-0.005741060245782137,0.005741060245782137
ctx:feature=synthetic and mesh,item:rating=4.5,feature×rating,50,496,-0.005736896768212318,0.005736896768212318
ctx:material=leather upper,item:rating=4.0,material×rating,20,384,-0.005720057990401983,0.005720057990401983
ctx:material=100% rayon,item:popularity=2,material×popularity,31,1376,-0.0057179587893188,0.0057179587893188
ctx:category=women masks,item:rating=5.0,category×rating,56,3072,-0.0057160090655088425,0.0057160090655088425
ctx:category=tees & blouses tunics,item:color=color: black,category×color,312,26368,-0.00571537297219038,0.00571537297219038
ctx:category=sandals slides,item:feature=100% synthetic,category×feature,128,10048,-0.0057139466516673565,0.0057139466516673565
ctx:material=cotton,item:brand=astanfy,material×brand,20,261232,0.005707623902708292,0.005707623902708292
ctx:category=earrings drop & dangle,item:feature=made in china,category×feature,112,25152,-0.0057068211026489735,0.0057068211026489735
ctx:category=watches wrist watches,item:style=department: mens,category×style,248,54080,0.00570171233266592,0.00570171233266592
ctx:feature=denim,item:rating=3.5,feature×rating,31,1536,-0.005692202132195234,0.005692202132195234
ctx:category=clutches & evening bags evening bags,item:rating=3.5,category×rating,24,3456,-0.005691961385309696,0.005691961385309696
ctx:color=color: purple,item:popularity=6,color×popularity,50,5808,0.005691767670214176,0.005691767670214176
ctx:material=rayon,item:rating=5.0,material×rating,265,22920,-0.005680766887962818,0.005680766887962818
ctx:feature=machine wash,item:feature=100% viscose,feature×feature,22,51208,-0.005679225083440542,0.005679225083440542
ctx:material=leather,item:brand=dr. scholl's shoes,material×brand,80,223968,0.005666598677635193,0.005666598677635193
ctx:material=leather,item:brand=sorel,material×brand,115,223968,-0.00566572742536664,0.00566572742536664
ctx:material=polyester lining,item:rating=3.5,material×rating,23,1960,0.005651073530316353,0.005651073530316353
ctx:category=sandals flats,item:rating=5.0,category×rating,192,16320,-0.0056390464305877686,0.0056390464305877686
ctx:feature=textile and synthetic,item:feature=imported,feature×feature,145,1416,-0.00563895283266902,0.00563895283266902
ctx:category=athletic running,item:brand=saucony,category×brand,56,10112,0.005638363771140575,0.005638363771140575
ctx:feature=ethylene vinyl acetate sole,item:popularity=1,feature×popularity,75,4784,0.005638249684125185,0.005638249684125185
ctx:category=shoes & jewelry women,item:color=color: red,category×color,120,22848,-0.005636407993733883,0.005636407993733883
ctx:category=shoes pumps,item:brand=ivanka trump,category×brand,32,33024,0.005635331850498915,0.005635331850498915
ctx:feature=imported,item:brand=mae,feature×brand,33,137456,0.005623168312013149,0.005623168312013149
ctx:color=color: purple,item:popularity=2,color×popularity,152,5808,0.005623138975352049,0.005623138975352049
ctx:style=department: boys,item:brand=nike,style×brand,23,1504,-0.005621320102363825,0.005621320102363825
ctx:category=bracelets strand,item:rating=4.5,category×rating,88,2176,-0.00561983697116375,0.00561983697116375
ctx:category=athletic ballet & dance,item:popularity=3,category×popularity,24,1984,0.005619293078780174,0.005619293078780174
ctx:category=fashion riding,item:popularity=8,category×popularity,40,7744,0.005597359966486692,0.005597359966486692
ctx:material=100% polyester,item:brand=lark & ro,material×brand,24,26376,0.005596489645540714,0.005596489645540714
ctx:category=gloves & mittens cold weather gloves,item:material=leather,category×material,192,5952,0.0055925301276147366,0.0055925301276147366
