context_feature,item_feature,field_pair,seed_count,mean_weight,weight_stddev,minimum_weight,maximum_weight,positive_seed_fraction,same_nonzero_sign_all_seeds
ctx:feature=imported,item:category=dresses special occasion,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=dresses work,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=earrings drop & dangle,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=earrings stud,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=fashion chelsea,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=fashion chukka,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=fashion combat,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=fashion motorcycle,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=fashion riding,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=fashion western,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=gloves & mittens cold weather gloves,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=handbags & wallets crossbody bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=handbags & wallets hobo bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=handbags & wallets satchels,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=handbags & wallets shoulder bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=handbags & wallets top-handle bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=handbags & wallets totes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=hats & caps baseball caps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=hats & caps skullies & beanies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=hiking & trekking hiking boots,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=hiking & trekking hiking shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=jackets & coats down & down alternative,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=jackets & coats fleece,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=jackets & coats jackets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=jackets & vests down jackets & parkas,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=jewelry rings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=keyrings keychains & charms,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=men fashion hoodies & sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=men hoodies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=men jeans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=men jerseys,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=men shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=necklaces pendant necklaces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=novelty & more novelty,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=outdoor & work rain,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=outdoor & work snow & cold weather,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=outdoor & work work & safety,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=pants casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=rings statement,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=rompers & overalls jumpsuits,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=running road running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=running trail running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sandals flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sandals flip-flops,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sandals heeled sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sandals platforms & wedges,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sandals slides,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=scarves & wraps fashion scarves,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sets tracksuits,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shirts casual button-down shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shirts dress shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shirts henleys,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shirts polos,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes & jewelry girls,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes & jewelry men,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes & jewelry westlake,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes & jewelry women,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes boots,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes clogs & mules,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes fashion sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes loafers & slip-ons,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes mules & clogs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes oxfords,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes pumps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes slippers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shoes sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=shorts denim,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=skirts casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sleep & lounge bottoms,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sleep & lounge nightgowns & sleepshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sleep & lounge robes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sleep & lounge sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sleep & lounge sleep bottoms,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sleepwear & robes pajama sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=socks & hosiery socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=suiting & blazers blazers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=suits & sport coats suits,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sunglasses & eyewear accessories eyewear frames,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sunglasses & eyewear accessories replacement sunglass lenses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sweaters cardigans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=sweaters pullovers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=swimsuits & cover ups cover-ups,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=swimsuits & cover ups one-pieces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=team sports basketball,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=team sports soccer,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=tees & blouses blouses & button-down shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=tees & blouses t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=tees & blouses tanks & camis,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=tees & blouses tunics,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=tops & tees t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=tops & tees tees,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=underwear boxer briefs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=underwear briefs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=underwear undershirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=watches wrist watches,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women dresses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women fashion hoodies & sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women hoodies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women jeans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women leggings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women pants,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women shorts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=women skirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=work & utility industrial & construction boots,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=imported,item:category=work & utility shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
"ctx:feature=including one velvet bag printed brand name ""konov"" on it",item:category=jewelry necklaces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
"ctx:feature=including one velvet bag printed brand name ""konov"" on it",item:category=jewelry rings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=accessories buttons & pins,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=accessories hats & caps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=active active pants,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=athletic fitness & cross-training,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=athletic running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=athletic skateboarding,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=athletic sport sandals & slides,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=athletic walking,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=athletic water shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=bikinis sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=boots ankle & bootie,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=bras sports bras,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=charms bead,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=clutches & evening bags evening bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=costumes & cosplay apparel costumes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=dresses casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=dresses special occasion,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=earrings drop & dangle,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=earrings hoop,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=earrings stud,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=fashion chelsea,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=fashion riding,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=footies & rompers rompers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=handbags & wallets crossbody bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=handbags & wallets shoulder bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=handbags & wallets top-handle bags,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=handbags & wallets totes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=hats & caps baseball caps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=jewelry brooches & pins,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=jewelry jewelry sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=jewelry necklaces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=jewelry pendants & coins,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=jewelry rings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=jumpsuits rompers & overalls,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=kids shoes union girls sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=men hoodies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=men shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=necklaces chains,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=necklaces pendant necklaces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=novelty & more novelty,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=outdoor & work rain,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=outdoor & work snow & cold weather,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=pants casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=piercing jewelry barbells,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=rings statement,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=running road running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=running trail running,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sandals flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sandals flip-flops,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sandals heeled sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sandals platforms & wedges,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sandals slides,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shirts t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoe care & accessories shoelaces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes & jewelry men,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes & jewelry plus-size fashion,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes & jewelry top 50 by product type,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes & jewelry westlake,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes & jewelry women,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes & jewelry women's halloween costumes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes boots,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes fashion sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes flats,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes loafers & slip-ons,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes mules & clogs,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes oxfords,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes pumps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes sandals,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes slippers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=shoes sneakers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sleep & lounge nightgowns & sleepshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=socks & hosiery socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=special occasion accessories fascinators,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sunglasses & eyewear accessories sunglasses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sweaters cardigans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=sweaters pullovers,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=swimsuits & cover ups cover-ups,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=swimsuits & cover ups one-pieces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=tankinis sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=team sports basketball,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=team sports soccer,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=tees & blouses blouses & button-down shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=tees & blouses t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=tees & blouses tanks & camis,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=tees & blouses tunics,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=tops & tees t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=watches watch bands,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=watches wrist watches,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=women dresses,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=women fashion hoodies & sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=women jeans,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=women jewelry,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=women leggings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=women shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=is discontinued by manufacturer: no,item:category=work & utility shoes,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=japanese quartz movement,item:category=watches wrist watches,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=japanese quartz movement with analog display,item:category=watches wrist watches,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=japanese quartz movement with analog display,item:price=missing,feature×price,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=japanese-quartz movement,item:category=watches wrist watches,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=jersey,item:category=men jerseys,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace,item:category=shoes & jewelry westlake,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace,item:category=tees & blouses blouses & button-down shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace,item:category=tees & blouses tanks & camis,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace up closure,item:category=men fashion hoodies & sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace up closure,item:category=men hoodies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace up closure,item:category=shoes & jewelry westlake,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace up closure,item:category=swimsuits & cover ups one-pieces,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=lace up closure,item:category=women fashion hoodies & sweatshirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=line dry,item:category=tees & blouses blouses & button-down shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=line dry,item:category=tees & blouses t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=line dry,item:category=tees & blouses tunics,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=accessories hats & caps,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=accessories socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active active hoodies,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active active pants,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active active shirts & tees,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active active shorts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active athletic socks,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active leggings,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active pants sweatpants,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active shirts & tees t-shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=active shirts & tees tank tops,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=base layers & compression shirts,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=bras everyday bras,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=bras sports bras,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=clothing sets pant sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=clothing sets short sets,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=dresses casual,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=dresses work,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
ctx:feature=machine wash,item:category=hats & caps balaclavas,feature×category,5,0.0,0.0,0.0,0.0,0.0,False
